,customer_id,Recency,Frequency,MonetaryValue,label_kmeans5
5765,CS7877,106,14,629,Kelas D
5766,CS7878,126,16,717,Kelas D
5767,CS7879,54,14,643,Kelas D
5768,CS7880,156,10,457,Kelas D
5769,CS7881,160,7,274,Kelas D
5770,CS7882,176,5,228,Kelas D
5771,CS7883,157,9,406,Kelas D
5772,CS7884,38,8,328,Kelas D
5773,CS7885,3,14,630,Kelas D
5774,CS7886,336,14,566,Kelas E
5775,CS7887,65,15,616,Kelas D
5776,CS7888,346,17,777,Kelas E
5777,CS7889,19,5,198,Kelas D
5778,CS7890,14,18,838,Kelas B
5779,CS7891,476,6,188,Kelas E
5780,CS7892,47,11,599,Kelas D
5781,CS7893,84,11,494,Kelas D
5782,CS7894,14,15,594,Kelas D
5783,CS7895,132,13,533,Kelas D
5784,CS7896,234,6,259,Kelas E
5785,CS7897,184,11,479,Kelas D
5786,CS7898,92,12,603,Kelas D
5787,CS7899,26,6,310,Kelas D
5788,CS7900,119,16,745,Kelas D
5789,CS7901,168,14,557,Kelas D
5790,CS7902,33,10,462,Kelas D
5791,CS7903,7,18,899,Kelas B
5792,CS7904,124,13,483,Kelas D
5793,CS7905,15,20,821,Kelas B
5794,CS7906,34,17,577,Kelas D
5795,CS7907,63,14,633,Kelas D
5796,CS7908,107,18,727,Kelas D
5797,CS7909,14,14,738,Kelas D
5798,CS7910,76,11,518,Kelas D
5799,CS7911,12,16,694,Kelas D
5800,CS7912,127,17,702,Kelas D
5801,CS7913,345,8,369,Kelas E
5802,CS7914,88,11,526,Kelas D
5803,CS7915,184,5,232,Kelas E
5804,CS7916,9,18,832,Kelas B
5805,CS7917,115,10,333,Kelas D
5806,CS7918,456,8,248,Kelas E
5807,CS7919,441,14,620,Kelas E
5808,CS7920,85,17,729,Kelas D
5809,CS7921,53,16,687,Kelas D
5810,CS7922,53,12,665,Kelas D
5811,CS7923,90,22,1028,Kelas B
5812,CS7924,32,19,850,Kelas B
5813,CS7925,137,19,891,Kelas C
5814,CS7926,150,11,417,Kelas D
5815,CS7927,113,12,548,Kelas D
5816,CS7928,8,9,408,Kelas D
5817,CS7929,109,12,493,Kelas D
5818,CS7930,98,16,713,Kelas D
5819,CS7931,260,10,391,Kelas E
5820,CS7932,145,15,657,Kelas D
5821,CS7933,47,16,763,Kelas D
5822,CS7934,54,9,327,Kelas D
5823,CS7935,46,15,623,Kelas D
5824,CS7936,84,10,364,Kelas D
5825,CS7937,109,13,473,Kelas D
5826,CS7938,25,19,670,Kelas B
5827,CS7939,350,11,498,Kelas E
5828,CS7940,254,17,793,Kelas E
5829,CS7941,15,9,342,Kelas D
5830,CS7942,91,14,544,Kelas D
5831,CS7943,7,15,731,Kelas D
5832,CS7944,19,15,820,Kelas D
5833,CS7945,94,17,796,Kelas D
5834,CS7946,95,13,614,Kelas D
5835,CS7947,90,13,598,Kelas D
5836,CS7948,225,12,488,Kelas E
5837,CS7949,89,17,837,Kelas D
5838,CS7950,2,17,824,Kelas B
5839,CS7951,259,11,488,Kelas E
5840,CS7952,98,11,531,Kelas D
5841,CS7953,10,15,692,Kelas D
5842,CS7954,6,14,694,Kelas D
5843,CS7955,43,12,580,Kelas D
5844,CS7956,273,9,332,Kelas E
5845,CS7957,70,13,472,Kelas D
5846,CS7958,109,12,522,Kelas D
5847,CS7959,123,20,860,Kelas C
5848,CS7960,11,13,661,Kelas D
5849,CS7961,145,11,553,Kelas D
5850,CS7962,248,10,473,Kelas E
5851,CS7963,8,16,662,Kelas D
5852,CS7964,35,15,768,Kelas D
5853,CS7965,159,11,529,Kelas D
5854,CS7966,63,8,450,Kelas D
5855,CS7967,41,14,683,Kelas D
5856,CS7968,13,11,502,Kelas D
5857,CS7969,42,21,891,Kelas B
5858,CS7970,5,10,547,Kelas D
5859,CS7971,41,9,498,Kelas D
5860,CS7972,337,11,438,Kelas E
5861,CS7973,130,8,239,Kelas D
5862,CS7974,180,15,641,Kelas D
5863,CS7975,261,17,689,Kelas E
5864,CS7976,2,8,370,Kelas D
5865,CS7977,20,12,469,Kelas D
5866,CS7978,109,17,734,Kelas D
5867,CS7979,126,12,629,Kelas D
5868,CS7980,19,14,592,Kelas D
5869,CS7981,13,11,488,Kelas D
5870,CS7982,26,24,1121,Kelas B
5871,CS7983,238,12,597,Kelas E
5872,CS7984,309,8,295,Kelas E
5873,CS7985,57,11,396,Kelas D
5874,CS7986,31,14,689,Kelas D
5875,CS7987,36,15,646,Kelas D
5876,CS7988,443,11,382,Kelas E
5877,CS7989,115,15,650,Kelas D
5878,CS7990,55,15,704,Kelas D
5879,CS7991,2,16,644,Kelas D
5880,CS7992,33,12,486,Kelas D
5881,CS7993,246,11,425,Kelas E
5882,CS7994,129,11,613,Kelas D
5883,CS7995,220,16,730,Kelas E
5884,CS7996,95,19,851,Kelas B
5885,CS7997,137,14,669,Kelas D
5886,CS7998,23,16,637,Kelas D
5887,CS7999,293,7,375,Kelas E
5888,CS8000,70,13,576,Kelas D
5889,CS8001,127,12,588,Kelas D
5890,CS8002,54,8,363,Kelas D
5891,CS8003,73,14,625,Kelas D
5892,CS8004,45,12,610,Kelas D
5893,CS8005,31,16,800,Kelas D
5894,CS8006,116,11,466,Kelas D
5895,CS8007,55,10,440,Kelas D
5896,CS8008,12,13,631,Kelas D
5897,CS8009,184,9,343,Kelas D
5898,CS8010,111,15,687,Kelas D
5899,CS8011,650,10,449,Kelas E
5900,CS8012,111,6,196,Kelas D
5901,CS8013,57,13,591,Kelas D
5902,CS8014,14,9,350,Kelas D
5903,CS8015,261,12,522,Kelas E
5904,CS8016,97,18,865,Kelas B
5905,CS8017,171,15,530,Kelas D
5906,CS8018,35,10,408,Kelas D
5907,CS8019,14,15,600,Kelas D
5908,CS8020,213,11,408,Kelas E
5909,CS8021,271,11,576,Kelas E
5910,CS8022,31,17,833,Kelas B
5911,CS8023,56,10,443,Kelas D
5912,CS8024,174,14,685,Kelas D
5913,CS8025,321,12,428,Kelas E
5914,CS8026,27,17,600,Kelas D
5915,CS8027,4,17,816,Kelas B
5916,CS8028,155,7,284,Kelas D
5917,CS8029,149,12,520,Kelas D
5918,CS8030,26,19,860,Kelas B
5919,CS8031,39,16,725,Kelas D
5920,CS8032,145,11,452,Kelas D
5921,CS8033,485,5,255,Kelas E
5922,CS8034,212,12,535,Kelas E
5923,CS8035,87,15,729,Kelas D
5924,CS8036,45,19,922,Kelas B
5925,CS8037,415,16,777,Kelas E
5926,CS8038,51,10,504,Kelas D
5927,CS8039,40,10,540,Kelas D
5928,CS8040,102,11,356,Kelas D
5929,CS8041,218,15,805,Kelas E
5930,CS8042,56,16,675,Kelas D
5931,CS8043,71,11,472,Kelas D
5932,CS8044,45,13,501,Kelas D
5933,CS8045,124,15,721,Kelas D
5934,CS8046,8,11,537,Kelas D
5935,CS8047,57,18,933,Kelas B
5936,CS8048,22,12,619,Kelas D
5937,CS8049,126,13,701,Kelas D
5938,CS8050,83,13,614,Kelas D
5939,CS8051,238,12,451,Kelas E
5940,CS8052,326,14,564,Kelas E
5941,CS8053,13,12,463,Kelas D
5942,CS8054,47,8,327,Kelas D
5943,CS8055,56,20,962,Kelas B
5944,CS8056,55,15,512,Kelas D
5945,CS8057,23,12,602,Kelas D
5946,CS8058,12,17,753,Kelas D
5947,CS8059,115,18,802,Kelas C
5948,CS8060,117,13,535,Kelas D
5949,CS8061,4,20,801,Kelas B
5950,CS8062,344,9,466,Kelas E
5951,CS8063,121,13,579,Kelas D
5952,CS8064,133,14,607,Kelas D
5953,CS8065,10,11,482,Kelas D
5954,CS8066,146,13,545,Kelas D
5955,CS8067,378,16,699,Kelas E
5956,CS8068,54,6,258,Kelas D
5957,CS8069,106,15,792,Kelas D
5958,CS8070,29,11,437,Kelas D
5959,CS8071,141,10,439,Kelas D
5960,CS8072,8,11,643,Kelas D
5961,CS8073,37,16,575,Kelas D
5962,CS8074,23,9,384,Kelas D
5963,CS8075,66,12,453,Kelas D
5964,CS8076,306,9,379,Kelas E
5965,CS8077,16,5,164,Kelas D
5966,CS8078,130,12,578,Kelas D
5967,CS8079,180,15,769,Kelas C
5968,CS8080,69,10,474,Kelas D
5969,CS8081,29,15,718,Kelas D
5970,CS8082,114,12,519,Kelas D
5971,CS8083,67,18,628,Kelas D
5972,CS8084,324,9,449,Kelas E
5973,CS8085,175,21,880,Kelas C
5974,CS8086,11,19,811,Kelas B
5975,CS8087,23,9,307,Kelas D
5976,CS8088,401,8,346,Kelas E
5977,CS8089,55,13,549,Kelas D
5978,CS8090,160,8,336,Kelas D
5979,CS8091,102,16,690,Kelas D
5980,CS8092,49,12,648,Kelas D
5981,CS8093,130,15,755,Kelas D
5982,CS8094,157,10,326,Kelas D
5983,CS8095,14,14,595,Kelas D
5984,CS8096,117,11,409,Kelas D
5985,CS8097,147,8,378,Kelas D
5986,CS8098,72,17,767,Kelas D
5987,CS8099,90,13,593,Kelas D
5988,CS8100,128,13,569,Kelas D
5989,CS8101,64,11,539,Kelas D
5990,CS8102,252,14,801,Kelas E
5991,CS8103,37,11,487,Kelas D
5992,CS8104,41,19,915,Kelas B
5993,CS8105,297,9,534,Kelas E
5994,CS8106,28,9,347,Kelas D
5995,CS8107,1,10,441,Kelas D
5996,CS8108,44,9,378,Kelas D
5997,CS8109,37,16,677,Kelas D
5998,CS8110,125,9,479,Kelas D
5999,CS8111,51,15,597,Kelas D
6000,CS8112,282,13,488,Kelas E
6001,CS8113,7,20,911,Kelas B
6002,CS8114,39,9,306,Kelas D
6003,CS8115,41,15,745,Kelas D
6004,CS8116,47,18,754,Kelas B
6005,CS8117,27,18,828,Kelas B
6006,CS8118,285,8,450,Kelas E
6007,CS8119,68,16,681,Kelas D
6008,CS8120,170,8,437,Kelas D
6009,CS8121,33,12,586,Kelas D
6010,CS8122,128,17,636,Kelas D
6011,CS8123,104,14,675,Kelas D
6012,CS8124,322,13,481,Kelas E
6013,CS8125,130,12,552,Kelas D
6014,CS8126,33,10,533,Kelas D
6015,CS8127,12,22,759,Kelas B
6016,CS8128,62,15,763,Kelas D
6017,CS8129,25,11,549,Kelas D
6018,CS8130,57,16,765,Kelas D
6019,CS8131,373,7,316,Kelas E
6020,CS8132,101,10,406,Kelas D
6021,CS8133,88,12,509,Kelas D
6022,CS8134,70,11,446,Kelas D
6023,CS8135,77,18,722,Kelas D
6024,CS8136,61,11,383,Kelas D
6025,CS8137,13,12,528,Kelas D
6026,CS8138,51,15,609,Kelas D
6027,CS8139,84,15,717,Kelas D
6028,CS8140,89,17,820,Kelas D
6029,CS8141,1,14,632,Kelas D
6030,CS8142,34,14,710,Kelas D
6031,CS8143,32,12,534,Kelas D
6032,CS8144,248,5,220,Kelas E
6033,CS8145,11,12,471,Kelas D
6034,CS8146,78,13,574,Kelas D
6035,CS8147,32,10,398,Kelas D
6036,CS8148,76,17,718,Kelas D
6037,CS8149,18,13,522,Kelas D
6038,CS8150,202,12,515,Kelas E
6039,CS8151,87,9,321,Kelas D
6040,CS8152,49,8,355,Kelas D
6041,CS8153,86,13,506,Kelas D
6042,CS8154,191,12,386,Kelas E
6043,CS8155,74,12,478,Kelas D
6044,CS8156,258,10,418,Kelas E
6045,CS8157,297,8,315,Kelas E
6046,CS8158,190,11,528,Kelas E
6047,CS8159,201,8,347,Kelas E
6048,CS8160,119,5,269,Kelas D
6049,CS8161,29,14,766,Kelas D
6050,CS8162,62,13,702,Kelas D
6051,CS8163,195,8,430,Kelas E
6052,CS8164,267,11,569,Kelas E
6053,CS8165,128,10,488,Kelas D
6054,CS8166,201,14,631,Kelas E
6055,CS8167,89,15,590,Kelas D
6056,CS8168,48,11,456,Kelas D
6057,CS8169,50,7,401,Kelas D
6058,CS8170,70,11,424,Kelas D
6059,CS8171,83,9,403,Kelas D
6060,CS8172,31,11,414,Kelas D
6061,CS8173,502,9,371,Kelas E
6062,CS8174,94,18,862,Kelas B
6063,CS8175,123,13,564,Kelas D
6064,CS8176,80,15,774,Kelas D
6065,CS8177,47,11,350,Kelas D
6066,CS8178,35,12,525,Kelas D
6067,CS8179,83,23,960,Kelas B
6068,CS8180,133,14,624,Kelas D
6069,CS8181,87,10,416,Kelas D
6070,CS8182,175,16,596,Kelas D
6071,CS8183,61,9,305,Kelas D
6072,CS8184,15,16,745,Kelas D
6073,CS8185,166,10,469,Kelas D
6074,CS8186,131,9,316,Kelas D
6075,CS8187,57,18,753,Kelas D
6076,CS8188,2,11,542,Kelas D
6077,CS8189,82,10,406,Kelas D
6078,CS8190,121,15,652,Kelas D
6079,CS8191,35,18,769,Kelas B
6080,CS8192,154,6,287,Kelas D
6081,CS8193,297,9,490,Kelas E
6082,CS8194,59,20,917,Kelas B
6083,CS8195,14,15,607,Kelas D
6084,CS8196,131,11,433,Kelas D
6085,CS8197,119,15,663,Kelas D
6086,CS8198,154,13,614,Kelas D
6087,CS8199,74,17,628,Kelas D
6088,CS8200,37,13,537,Kelas D
6089,CS8201,406,9,402,Kelas E
6090,CS8202,46,19,927,Kelas B
6091,CS8203,4,8,391,Kelas D
6092,CS8204,427,8,343,Kelas E
6093,CS8205,61,19,877,Kelas B
6094,CS8206,18,8,388,Kelas D
6095,CS8207,24,16,781,Kelas D
6096,CS8208,44,19,870,Kelas B
6097,CS8209,140,9,414,Kelas D
6098,CS8210,98,12,569,Kelas D
6099,CS8211,256,8,320,Kelas E
6100,CS8212,117,12,548,Kelas D
6101,CS8213,50,16,645,Kelas D
6102,CS8214,71,8,316,Kelas D
6103,CS8215,31,21,1031,Kelas B
6104,CS8216,202,10,498,Kelas E
6105,CS8217,70,10,528,Kelas D
6106,CS8218,115,13,595,Kelas D
6107,CS8219,32,13,586,Kelas D
6108,CS8220,33,19,918,Kelas B
6109,CS8221,132,13,634,Kelas D
6110,CS8222,58,10,444,Kelas D
6111,CS8223,4,17,787,Kelas B
6112,CS8224,87,5,187,Kelas D
6113,CS8225,313,11,451,Kelas E
6114,CS8226,8,12,659,Kelas D
6115,CS8227,62,13,582,Kelas D
6116,CS8228,11,13,587,Kelas D
6117,CS8229,29,15,662,Kelas D
6118,CS8230,59,16,750,Kelas D
6119,CS8231,58,11,537,Kelas D
6120,CS8232,198,15,774,Kelas C
6121,CS8233,16,18,911,Kelas B
6122,CS8234,87,5,157,Kelas D
6123,CS8235,33,13,674,Kelas D
6124,CS8236,138,11,508,Kelas D
6125,CS8237,28,17,751,Kelas D
6126,CS8238,303,9,464,Kelas E
6127,CS8239,295,14,645,Kelas E
6128,CS8240,116,8,322,Kelas D
6129,CS8241,3,14,535,Kelas D
6130,CS8242,105,11,411,Kelas D
6131,CS8243,23,10,392,Kelas D
6132,CS8244,40,13,481,Kelas D
6133,CS8245,225,13,621,Kelas E
6134,CS8246,8,14,525,Kelas D
6135,CS8247,8,12,531,Kelas D
6136,CS8248,62,10,449,Kelas D
6137,CS8249,203,15,597,Kelas E
6138,CS8250,10,15,676,Kelas D
6139,CS8251,14,14,567,Kelas D
6140,CS8252,95,20,918,Kelas B
6141,CS8253,127,9,359,Kelas D
6142,CS8254,175,12,539,Kelas D
6143,CS8255,104,9,434,Kelas D
6144,CS8256,418,10,463,Kelas E
6145,CS8257,81,18,877,Kelas B
6146,CS8258,167,11,425,Kelas D
6147,CS8259,30,11,599,Kelas D
6148,CS8260,156,11,590,Kelas D
6149,CS8261,376,10,458,Kelas E
6150,CS8262,116,11,373,Kelas D
6151,CS8263,41,21,810,Kelas B
6152,CS8264,44,16,826,Kelas D
6153,CS8265,125,7,312,Kelas D
6154,CS8266,23,11,558,Kelas D
6155,CS8267,66,12,552,Kelas D
6156,CS8268,70,10,475,Kelas D
6157,CS8269,7,13,515,Kelas D
6158,CS8270,136,14,529,Kelas D
6159,CS8271,8,10,374,Kelas D
6160,CS8272,163,12,605,Kelas D
6161,CS8273,319,15,769,Kelas E
6162,CS8274,24,12,568,Kelas D
6163,CS8275,32,12,589,Kelas D
6164,CS8276,161,11,502,Kelas D
6165,CS8277,255,15,673,Kelas E
6166,CS8278,211,6,264,Kelas E
6167,CS8279,70,13,586,Kelas D
6168,CS8280,83,19,898,Kelas B
6169,CS8281,394,10,436,Kelas E
6170,CS8282,68,14,662,Kelas D
6171,CS8283,16,14,561,Kelas D
6172,CS8284,122,21,1053,Kelas C
6173,CS8285,8,20,1018,Kelas B
6174,CS8286,385,8,363,Kelas E
6175,CS8287,43,11,424,Kelas D
6176,CS8288,37,16,750,Kelas D
6177,CS8289,161,11,490,Kelas D
6178,CS8290,4,13,589,Kelas D
6179,CS8291,4,15,722,Kelas D
6180,CS8292,133,14,796,Kelas D
6181,CS8293,47,17,819,Kelas B
6182,CS8294,13,18,842,Kelas B
6183,CS8295,138,12,396,Kelas D
6184,CS8296,58,16,641,Kelas D
6185,CS8297,75,12,616,Kelas D
6186,CS8298,42,12,384,Kelas D
6187,CS8299,529,16,777,Kelas E
6188,CS8300,85,13,576,Kelas D
6189,CS8301,507,9,355,Kelas E
6190,CS8302,84,15,671,Kelas D
6191,CS8303,57,13,688,Kelas D
6192,CS8304,11,8,390,Kelas D
6193,CS8305,40,13,541,Kelas D
6194,CS8306,56,18,876,Kelas B
6195,CS8307,450,11,353,Kelas E
6196,CS8308,78,14,548,Kelas D
6197,CS8309,48,14,734,Kelas D
6198,CS8310,30,24,1202,Kelas B
6199,CS8311,231,12,523,Kelas E
6200,CS8312,111,20,908,Kelas C
6201,CS8313,11,16,571,Kelas D
6202,CS8314,75,9,366,Kelas D
6203,CS8315,181,8,342,Kelas D
6204,CS8316,4,25,1026,Kelas B
6205,CS8317,13,19,957,Kelas B
6206,CS8318,116,12,556,Kelas D
6207,CS8319,109,14,636,Kelas D
6208,CS8320,80,14,552,Kelas D
6209,CS8321,205,11,604,Kelas E
6210,CS8322,36,12,351,Kelas D
6211,CS8323,34,16,794,Kelas D
6212,CS8324,31,9,461,Kelas D
6213,CS8325,66,14,579,Kelas D
6214,CS8326,25,5,209,Kelas D
6215,CS8327,64,15,598,Kelas D
6216,CS8328,26,18,772,Kelas B
6217,CS8329,246,18,742,Kelas E
6218,CS8330,152,14,610,Kelas D
6219,CS8331,55,14,532,Kelas D
6220,CS8332,413,9,439,Kelas E
6221,CS8333,24,16,636,Kelas D
6222,CS8334,78,12,495,Kelas D
6223,CS8335,235,11,581,Kelas E
6224,CS8336,24,16,692,Kelas D
6225,CS8337,6,16,737,Kelas D
6226,CS8338,134,17,668,Kelas D
6227,CS8339,70,9,361,Kelas D
6228,CS8340,53,15,742,Kelas D
6229,CS8341,28,17,740,Kelas D
6230,CS8342,63,13,618,Kelas D
6231,CS8343,358,11,581,Kelas E
6232,CS8344,114,10,349,Kelas D
6233,CS8345,9,17,839,Kelas B
6234,CS8346,42,20,959,Kelas B
6235,CS8347,112,9,347,Kelas D
6236,CS8348,144,20,1055,Kelas C
6237,CS8349,91,13,694,Kelas D
6238,CS8350,20,19,991,Kelas B
6239,CS8351,66,19,748,Kelas B
6240,CS8352,163,14,575,Kelas D
6241,CS8353,114,10,546,Kelas D
6242,CS8354,13,13,553,Kelas D
6243,CS8355,395,11,477,Kelas E
6244,CS8356,199,14,688,Kelas E
6245,CS8357,2,16,579,Kelas D
6246,CS8358,240,10,364,Kelas E
6247,CS8359,109,15,669,Kelas D
6248,CS8360,40,9,436,Kelas D
6249,CS8361,161,23,988,Kelas C
6250,CS8362,67,16,785,Kelas D
6251,CS8363,20,18,1006,Kelas B
6252,CS8364,24,17,735,Kelas D
6253,CS8365,79,9,504,Kelas D
6254,CS8366,18,14,651,Kelas D
6255,CS8367,245,14,728,Kelas E
6256,CS8368,8,18,701,Kelas B
6257,CS8369,49,18,798,Kelas B
6258,CS8370,11,13,634,Kelas D
6259,CS8371,54,16,546,Kelas D
6260,CS8372,22,17,763,Kelas D
6261,CS8373,156,16,742,Kelas D
6262,CS8374,143,16,596,Kelas D
6263,CS8375,39,11,428,Kelas D
6264,CS8376,835,4,239,Kelas E
6265,CS8377,65,18,823,Kelas B
6266,CS8378,79,19,916,Kelas B
6267,CS8379,49,11,470,Kelas D
6268,CS8380,107,7,393,Kelas D
6269,CS8381,49,14,660,Kelas D
6270,CS8382,156,11,540,Kelas D
6271,CS8383,95,12,564,Kelas D
6272,CS8384,70,13,588,Kelas D
6273,CS8385,68,11,404,Kelas D
6274,CS8386,112,10,330,Kelas D
6275,CS8387,178,14,560,Kelas D
6276,CS8388,331,10,455,Kelas E
6277,CS8389,51,14,542,Kelas D
6278,CS8390,302,7,209,Kelas E
6279,CS8391,229,14,627,Kelas E
6280,CS8392,153,16,520,Kelas D
6281,CS8393,18,12,350,Kelas D
6282,CS8394,57,11,423,Kelas D
6283,CS8395,162,14,568,Kelas D
6284,CS8396,45,10,588,Kelas D
6285,CS8397,88,12,506,Kelas D
6286,CS8398,365,12,536,Kelas E
6287,CS8399,196,15,595,Kelas E
6288,CS8400,448,8,345,Kelas E
6289,CS8401,24,10,420,Kelas D
6290,CS8402,85,7,319,Kelas D
6291,CS8403,87,18,968,Kelas B
6292,CS8404,94,15,718,Kelas D
6293,CS8405,70,10,480,Kelas D
6294,CS8406,468,11,588,Kelas E
6295,CS8407,30,15,801,Kelas D
6296,CS8408,12,7,341,Kelas D
6297,CS8409,212,8,399,Kelas E
6298,CS8410,135,7,231,Kelas D
6299,CS8411,156,11,595,Kelas D
6300,CS8412,30,11,472,Kelas D
6301,CS8413,46,10,434,Kelas D
6302,CS8414,122,15,629,Kelas D
6303,CS8415,86,13,561,Kelas D
6304,CS8416,6,13,577,Kelas D
6305,CS8417,85,11,520,Kelas D
6306,CS8418,198,12,378,Kelas E
6307,CS8419,64,12,539,Kelas D
6308,CS8420,323,15,654,Kelas E
6309,CS8421,108,17,779,Kelas D
6310,CS8422,66,11,399,Kelas D
6311,CS8423,16,15,704,Kelas D
6312,CS8424,181,13,558,Kelas D
6313,CS8425,11,14,579,Kelas D
6314,CS8426,31,13,593,Kelas D
6315,CS8427,2,11,428,Kelas D
6316,CS8428,211,12,618,Kelas E
6317,CS8429,138,17,748,Kelas D
6318,CS8430,58,21,1024,Kelas B
6319,CS8431,586,7,224,Kelas E
6320,CS8432,109,15,636,Kelas D
6321,CS8433,78,20,960,Kelas B
6322,CS8434,41,18,836,Kelas B
6323,CS8435,183,9,369,Kelas D
6324,CS8436,164,16,686,Kelas D
6325,CS8437,165,16,787,Kelas C
6326,CS8438,221,11,380,Kelas E
6327,CS8439,48,14,581,Kelas D
6328,CS8440,153,9,397,Kelas D
6329,CS8441,28,20,990,Kelas B
6330,CS8442,34,23,1037,Kelas B
6331,CS8443,115,10,418,Kelas D
6332,CS8444,14,10,552,Kelas D
6333,CS8445,4,14,676,Kelas D
6334,CS8446,217,6,267,Kelas E
6335,CS8447,238,10,470,Kelas E
6336,CS8448,27,18,801,Kelas B
6337,CS8449,229,9,360,Kelas E
6338,CS8450,10,11,479,Kelas D
6339,CS8451,22,8,400,Kelas D
6340,CS8452,286,12,557,Kelas E
6341,CS8453,202,14,558,Kelas E
6342,CS8454,64,18,873,Kelas B
6343,CS8455,33,18,781,Kelas B
6344,CS8456,19,14,642,Kelas D
6345,CS8457,121,16,765,Kelas D
6346,CS8458,51,8,230,Kelas D
6347,CS8459,112,21,863,Kelas C
6348,CS8460,151,15,570,Kelas D
6349,CS8461,97,13,594,Kelas D
6350,CS8462,194,9,365,Kelas E
6351,CS8463,14,10,437,Kelas D
6352,CS8464,165,13,566,Kelas D
6353,CS8465,24,13,422,Kelas D
6354,CS8466,23,11,453,Kelas D
6355,CS8467,42,10,488,Kelas D
6356,CS8468,19,16,654,Kelas D
6357,CS8469,296,11,572,Kelas E
6358,CS8470,404,12,470,Kelas E
6359,CS8471,133,13,722,Kelas D
6360,CS8472,95,7,282,Kelas D
6361,CS8473,193,13,530,Kelas E
6362,CS8474,208,14,687,Kelas E
6363,CS8475,9,12,605,Kelas D
6364,CS8476,197,14,592,Kelas E
6365,CS8477,7,11,468,Kelas D
6366,CS8478,144,7,287,Kelas D
6367,CS8479,40,5,223,Kelas D
6368,CS8480,101,14,682,Kelas D
6369,CS8481,112,10,442,Kelas D
6370,CS8482,109,21,895,Kelas C
6371,CS8483,108,10,492,Kelas D
6372,CS8484,418,7,344,Kelas E
6373,CS8485,33,19,708,Kelas B
6374,CS8486,79,12,505,Kelas D
6375,CS8487,3,20,925,Kelas B
6376,CS8488,89,14,634,Kelas D
6377,CS8489,268,15,651,Kelas E
6378,CS8490,47,15,590,Kelas D
6379,CS8491,47,11,465,Kelas D
6380,CS8492,96,12,563,Kelas D
6381,CS8493,42,16,678,Kelas D
6382,CS8494,184,14,681,Kelas D
6383,CS8495,113,11,464,Kelas D
6384,CS8496,436,15,661,Kelas E
6385,CS8497,297,12,374,Kelas E
6386,CS8498,31,7,296,Kelas D
6387,CS8499,94,12,646,Kelas D
6388,CS8500,170,12,463,Kelas D
6389,CS8501,60,13,539,Kelas D
6390,CS8502,100,19,868,Kelas B
6391,CS8503,170,12,497,Kelas D
6392,CS8504,55,4,190,Kelas D
6393,CS8505,120,12,424,Kelas D
6394,CS8506,57,12,364,Kelas D
6395,CS8507,214,13,681,Kelas E
6396,CS8508,45,17,772,Kelas D
6397,CS8509,358,11,579,Kelas E
6398,CS8510,133,13,585,Kelas D
6399,CS8511,82,11,588,Kelas D
6400,CS8512,55,20,968,Kelas B
6401,CS8513,230,14,804,Kelas E
6402,CS8514,191,14,606,Kelas D
6403,CS8515,30,15,790,Kelas D
6404,CS8516,31,11,461,Kelas D
6405,CS8517,146,11,559,Kelas D
6406,CS8518,50,14,656,Kelas D
6407,CS8519,9,13,637,Kelas D
6408,CS8520,18,15,620,Kelas D
6409,CS8521,46,13,550,Kelas D
6410,CS8522,255,11,524,Kelas E
6411,CS8523,95,12,550,Kelas D
6412,CS8524,138,11,510,Kelas D
6413,CS8525,61,10,484,Kelas D
6414,CS8526,51,12,479,Kelas D
6415,CS8527,63,15,620,Kelas D
6416,CS8528,148,12,405,Kelas D
6417,CS8529,37,12,618,Kelas D
6418,CS8530,3,16,664,Kelas D
6419,CS8531,124,18,816,Kelas C
6420,CS8532,49,7,318,Kelas D
6421,CS8533,11,15,711,Kelas D
6422,CS8534,114,14,639,Kelas D
6423,CS8535,166,11,466,Kelas D
6424,CS8536,26,15,716,Kelas D
6425,CS8537,32,11,422,Kelas D
6426,CS8538,272,13,692,Kelas E
6427,CS8539,174,10,510,Kelas D
6428,CS8540,202,14,643,Kelas E
6429,CS8541,164,18,819,Kelas C
6430,CS8542,91,8,281,Kelas D
6431,CS8543,56,14,588,Kelas D
6432,CS8544,184,11,583,Kelas D
6433,CS8545,59,15,721,Kelas D
6434,CS8546,38,14,558,Kelas D
6435,CS8547,26,11,488,Kelas D
6436,CS8548,193,16,775,Kelas C
6437,CS8549,255,11,357,Kelas E
6438,CS8550,11,9,334,Kelas D
6439,CS8551,273,13,477,Kelas E
6440,CS8552,21,20,890,Kelas B
6441,CS8553,255,8,374,Kelas E
6442,CS8554,57,8,368,Kelas D
6443,CS8555,99,10,456,Kelas D
6444,CS8556,14,17,721,Kelas D
6445,CS8557,6,13,586,Kelas D
6446,CS8558,122,14,605,Kelas D
6447,CS8559,390,4,157,Kelas E
6448,CS8560,127,14,756,Kelas D
6449,CS8561,50,16,765,Kelas D
6450,CS8562,12,6,250,Kelas D
6451,CS8563,2,12,614,Kelas D
6452,CS8564,58,10,495,Kelas D
6453,CS8565,142,13,523,Kelas D
6454,CS8566,120,13,669,Kelas D
6455,CS8567,2,12,569,Kelas D
6456,CS8568,29,15,753,Kelas D
6457,CS8569,11,16,673,Kelas D
6458,CS8570,135,6,294,Kelas D
6459,CS8571,42,11,597,Kelas D
6460,CS8572,213,10,490,Kelas E
6461,CS8573,198,13,698,Kelas E
